symbol,timestamp,trend,entry_price,ml_p_win,accepted
BNBUSDT,1754301600000,downtrend,754.1727000000001,0.0,False
BNBUSDT,1754302500000,downtrend,754.1727000000001,0.0,False
BNBUSDT,1754303400000,downtrend,754.1727000000001,0.0,False
BNBUSDT,1754311500000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754312400000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754313300000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754314200000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754315100000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754316000000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754316900000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754317800000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754318700000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754319600000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754320500000,uptrend,757.7804000000001,0.0,False
BNBUSDT,1754321400000,uptrend,760.90521,0.0,False
BNBUSDT,1754322300000,uptrend,760.90521,0.0,False
BNBUSDT,1754323200000,uptrend,760.90521,0.0,False
BNBUSDT,1754324100000,uptrend,760.90521,0.0,False
BNBUSDT,1754325000000,uptrend,760.90521,0.0,False
BNBUSDT,1754325900000,uptrend,760.90521,0.0,False
BNBUSDT,1754326800000,uptrend,762.54573,0.0,False
BNBUSDT,1754327700000,uptrend,762.54573,0.0,False
BNBUSDT,1754328600000,uptrend,762.54573,0.0,False
BNBUSDT,1754329500000,uptrend,762.54573,0.0,False
BNBUSDT,1754330400000,uptrend,762.54573,0.0,False
BNBUSDT,1754331300000,uptrend,762.54573,0.0,False
BNBUSDT,1754332200000,uptrend,764.70347,0.0,False
BNBUSDT,1754333100000,uptrend,764.70347,0.0,False
BNBUSDT,1754334000000,uptrend,764.70347,0.0,False
BNBUSDT,1754334900000,uptrend,764.70347,0.0,False
BNBUSDT,1754335800000,uptrend,764.70347,0.0,False
BNBUSDT,1754336700000,uptrend,764.70347,0.0,False
BNBUSDT,1754337600000,uptrend,764.70347,0.0,False
BNBUSDT,1754338500000,uptrend,764.70347,0.0,False
BNBUSDT,1754339400000,uptrend,764.70347,0.0,False
BNBUSDT,1754340300000,uptrend,765.4223,0.0,False
BNBUSDT,1754341200000,uptrend,765.4223,0.0,False
BNBUSDT,1754342100000,uptrend,765.4223,0.0,False
BNBUSDT,1754343000000,uptrend,765.4223,0.0,False
BNBUSDT,1754343900000,uptrend,765.4223,0.0,False
BNBUSDT,1754344800000,uptrend,765.4223,0.0,False
BNBUSDT,1754345700000,uptrend,765.4223,0.0,False
BNBUSDT,1754355600000,uptrend,767.87879,0.0,False
BNBUSDT,1754356500000,uptrend,767.87879,0.0,False
BNBUSDT,1754357400000,uptrend,767.87879,0.0,False
BNBUSDT,1754358300000,uptrend,767.87879,0.0,False
BNBUSDT,1754359200000,uptrend,767.87879,0.0,False
BNBUSDT,1754360100000,uptrend,767.87879,0.0,False
BNBUSDT,1754361000000,uptrend,767.87879,0.0,False
BNBUSDT,1754361900000,uptrend,767.87879,0.0,False
BNBUSDT,1754367300000,downtrend,764.61375,0.0,False
BNBUSDT,1754368200000,downtrend,764.61375,0.0,False
BNBUSDT,1754369100000,downtrend,764.61375,0.0,False
BNBUSDT,1754370000000,downtrend,764.61375,0.0,False
BNBUSDT,1754370900000,downtrend,762.95911,0.0,False
BNBUSDT,1754371800000,downtrend,762.95911,0.0,False
BNBUSDT,1754372700000,downtrend,762.95911,0.0,False
BNBUSDT,1754373600000,downtrend,762.95911,0.0,False
BNBUSDT,1754374500000,downtrend,762.95911,0.0,False
BNBUSDT,1754375400000,downtrend,762.95911,0.0,False
BNBUSDT,1754376300000,downtrend,762.95911,0.0,False
BNBUSDT,1754377200000,downtrend,762.95911,0.0,False
BNBUSDT,1754378100000,downtrend,762.95911,0.0,False
BNBUSDT,1754379000000,downtrend,762.95911,0.0,False
SOLUSDT,1754217000000,uptrend,161.28931,0.0,False
SOLUSDT,1754217900000,uptrend,161.28931,0.0,False
SOLUSDT,1754218800000,uptrend,161.28931,0.0,False
SOLUSDT,1754219700000,uptrend,161.28931,0.0,False
SOLUSDT,1754220600000,uptrend,161.28931,0.0,False
SOLUSDT,1754221500000,uptrend,161.28931,0.0,False
SOLUSDT,1754222400000,uptrend,161.28931,0.0,False
SOLUSDT,1754223300000,uptrend,161.92098000000001,0.0,False
SOLUSDT,1754235900000,downtrend,161.24318,0.0,False
SOLUSDT,1754236800000,downtrend,161.24318,0.0,False
SOLUSDT,1754237700000,downtrend,161.24318,0.0,False
SOLUSDT,1754238600000,downtrend,161.24318,0.0,False
SOLUSDT,1754239500000,downtrend,161.24318,0.0,False
SOLUSDT,1754240400000,downtrend,161.24318,0.0,False
SOLUSDT,1754241300000,downtrend,161.24318,0.0,False
SOLUSDT,1754242200000,downtrend,161.24318,0.0,False
SOLUSDT,1754243100000,downtrend,161.24318,0.0,False
SOLUSDT,1754244000000,downtrend,161.24318,0.0,False
SOLUSDT,1754250300000,uptrend,162.11055,0.0,False
SOLUSDT,1754251200000,uptrend,162.11055,0.0,False
SOLUSDT,1754252100000,uptrend,162.11055,0.0,False
SOLUSDT,1754253000000,uptrend,162.11055,0.0,False
SOLUSDT,1754255700000,downtrend,161.59672,0.0,False
SOLUSDT,1754256600000,downtrend,161.59672,0.0,False
SOLUSDT,1754257500000,downtrend,161.59672,0.0,False
SOLUSDT,1754258400000,downtrend,161.59672,0.0,False
SOLUSDT,1754259300000,downtrend,161.59672,0.0,False
SOLUSDT,1754260200000,downtrend,161.59672,0.0,False
SOLUSDT,1754261100000,downtrend,161.59672,0.0,False
SOLUSDT,1754262000000,downtrend,161.59672,0.0,False
SOLUSDT,1754262900000,downtrend,161.59672,0.0,False
SOLUSDT,1754273700000,uptrend,163.41003999999998,0.0,False
SOLUSDT,1754274600000,uptrend,163.41003999999998,0.0,False
SOLUSDT,1754275500000,uptrend,163.41003999999998,0.0,False
SOLUSDT,1754276400000,uptrend,163.41003999999998,0.0,False
SOLUSDT,1754277300000,uptrend,163.93923999999998,0.0,False
SOLUSDT,1754278200000,uptrend,163.93923999999998,0.0,False
SOLUSDT,1754279100000,uptrend,163.93923999999998,0.0,False
SOLUSDT,1754280000000,uptrend,163.93923999999998,0.0,False
SOLUSDT,1754292600000,downtrend,162.64033,0.0,False
SOLUSDT,1754293500000,downtrend,162.64033,0.0,False
SOLUSDT,1754294400000,downtrend,162.64033,0.0,False
SOLUSDT,1754295300000,downtrend,162.64033,0.0,False
SOLUSDT,1754296200000,downtrend,162.64033,0.0,False
SOLUSDT,1754297100000,downtrend,162.64033,0.0,False
SOLUSDT,1754298000000,downtrend,162.64033,0.0,False
SOLUSDT,1754298900000,downtrend,162.64033,0.0,False
SOLUSDT,1754299800000,downtrend,162.64033,0.0,False
SOLUSDT,1754300700000,downtrend,162.64033,0.0,False
SOLUSDT,1754301600000,downtrend,162.64033,0.0,False
SOLUSDT,1754302500000,downtrend,162.50362,0.0,False
SOLUSDT,1754303400000,downtrend,162.50362,0.0,False
SOLUSDT,1754304300000,downtrend,162.50362,0.0,False
SOLUSDT,1754305200000,downtrend,162.50362,0.0,False
SOLUSDT,1754306100000,downtrend,162.50362,0.0,False
SOLUSDT,1754307000000,downtrend,162.50362,0.0,False
SOLUSDT,1754307900000,downtrend,162.50362,0.0,False
SOLUSDT,1754308800000,downtrend,162.50362,0.0,False
SOLUSDT,1754309700000,downtrend,162.50362,0.0,False
SOLUSDT,1754320500000,uptrend,164.58593,0.0,False
SOLUSDT,1754321400000,uptrend,164.58593,0.0,False
SOLUSDT,1754322300000,uptrend,164.58593,0.0,False
SOLUSDT,1754323200000,uptrend,164.58593,0.0,False
SOLUSDT,1754324100000,uptrend,164.58593,0.0,False
SOLUSDT,1754325000000,uptrend,164.58593,0.0,False
SOLUSDT,1754325900000,uptrend,164.58593,0.0,False
SOLUSDT,1754326800000,uptrend,164.58593,0.0,False
SOLUSDT,1754327700000,uptrend,164.58593,0.0,False
SOLUSDT,1754328600000,uptrend,164.58593,0.0,False
SOLUSDT,1754329500000,uptrend,164.58593,0.0,False
SOLUSDT,1754330400000,uptrend,164.58593,0.0,False
SOLUSDT,1754331300000,uptrend,166.20144,0.0,False
SOLUSDT,1754360100000,uptrend,169.36142,0.0,False
SOLUSDT,1754361000000,uptrend,169.36142,0.0,False
SOLUSDT,1754361900000,uptrend,169.36142,0.0,False
SOLUSDT,1754362800000,uptrend,169.36142,0.0,False
SOLUSDT,1754363700000,uptrend,169.36142,0.0,False
SOLUSDT,1754364600000,uptrend,169.36142,0.0,False
SOLUSDT,1754365500000,uptrend,169.36142,0.0,False
SOLUSDT,1754373600000,downtrend,168.22224999999997,0.0,False
SOLUSDT,1754374500000,downtrend,168.22224999999997,0.0,False
SOLUSDT,1754375400000,downtrend,168.22224999999997,0.0,False
SOLUSDT,1754376300000,downtrend,168.22224999999997,0.0,False
SOLUSDT,1754377200000,downtrend,168.22224999999997,0.0,False
SOLUSDT,1754378100000,downtrend,168.22224999999997,0.0,False
SOLUSDT,1754379000000,downtrend,168.13405,0.0,False
SOLUSDT,1754379900000,downtrend,168.13405,0.0,False
SOLUSDT,1754380800000,downtrend,168.13405,0.0,False
SOLUSDT,1754381700000,downtrend,168.13405,0.0,False
SOLUSDT,1754382600000,downtrend,168.13405,0.0,False
SOLUSDT,1754383500000,downtrend,168.13405,0.0,False
TRXUSDT,1754215200000,uptrend,0.325295,0.0,False
TRXUSDT,1754216100000,uptrend,0.325295,0.0,False
TRXUSDT,1754217000000,uptrend,0.325295,0.0,False
TRXUSDT,1754217900000,uptrend,0.325295,0.0,False
TRXUSDT,1754218800000,uptrend,0.325295,0.0,False
TRXUSDT,1754245800000,uptrend,0.3250006,0.0,False
TRXUSDT,1754246700000,uptrend,0.3260149,0.0,False
TRXUSDT,1754256600000,uptrend,0.32619129999999996,0.0,False
TRXUSDT,1754257500000,uptrend,0.32619129999999996,0.0,False
TRXUSDT,1754258400000,uptrend,0.32619129999999996,0.0,False
TRXUSDT,1754259300000,uptrend,0.32619129999999996,0.0,False
TRXUSDT,1754260200000,uptrend,0.3266944,0.0,False
TRXUSDT,1754261100000,uptrend,0.3266944,0.0,False
TRXUSDT,1754262000000,uptrend,0.3266944,0.0,False
TRXUSDT,1754262900000,uptrend,0.3266944,0.0,False
TRXUSDT,1754263800000,uptrend,0.3266944,0.0,False
TRXUSDT,1754264700000,uptrend,0.3270031,0.0,False
TRXUSDT,1754265600000,uptrend,0.3270031,0.0,False
TRXUSDT,1754266500000,uptrend,0.3270031,0.0,False
TRXUSDT,1754267400000,uptrend,0.3270031,0.0,False
TRXUSDT,1754268300000,uptrend,0.3270031,0.0,False
TRXUSDT,1754269200000,uptrend,0.3270031,0.0,False
TRXUSDT,1754270100000,uptrend,0.3270031,0.0,False
TRXUSDT,1754271000000,uptrend,0.3270031,0.0,False
TRXUSDT,1754271900000,uptrend,0.3274503,0.0,False
TRXUSDT,1754327700000,uptrend,0.33115649999999996,0.0,False
TRXUSDT,1754328600000,uptrend,0.33115649999999996,0.0,False
TRXUSDT,1754329500000,uptrend,0.33115649999999996,0.0,False
TRXUSDT,1754330400000,uptrend,0.3322149,0.0,False
TRXUSDT,1754331300000,uptrend,0.3322149,0.0,False
TRXUSDT,1754371800000,uptrend,0.3343621,0.0,False
TRXUSDT,1754372700000,uptrend,0.3343621,0.0,False
TRXUSDT,1754373600000,uptrend,0.3343621,0.0,False
TRXUSDT,1754374500000,uptrend,0.3343621,0.0,False
TRXUSDT,1754375400000,uptrend,0.3343621,0.0,False
TRXUSDT,1754376300000,uptrend,0.3343621,0.0,False
TRXUSDT,1754377200000,uptrend,0.3343621,0.0,False
TRXUSDT,1754378100000,uptrend,0.3343621,0.0,False
TRXUSDT,1754379000000,uptrend,0.3343621,0.0,False
DOGEUSDT,1754215200000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754216100000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754217000000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754217900000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754218800000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754219700000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754220600000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754221500000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754222400000,uptrend,0.19636496,0.0,False
DOGEUSDT,1754223300000,uptrend,0.19776246000000003,0.0,False
DOGEUSDT,1754224200000,uptrend,0.19776246000000003,0.0,False
DOGEUSDT,1754225100000,uptrend,0.19776246000000003,0.0,False
DOGEUSDT,1754226000000,uptrend,0.19776246000000003,0.0,False
DOGEUSDT,1754226900000,uptrend,0.19848129,0.0,False
DOGEUSDT,1754227800000,uptrend,0.19848129,0.0,False
DOGEUSDT,1754228700000,uptrend,0.19848129,0.0,False
DOGEUSDT,1754229600000,uptrend,0.19848129,0.0,False
DOGEUSDT,1754235900000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754236800000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754237700000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754238600000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754239500000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754240400000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754241300000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754242200000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754243100000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754244000000,downtrend,0.19789014,0.0,False
DOGEUSDT,1754250300000,uptrend,0.19942296999999998,0.0,False
DOGEUSDT,1754251200000,uptrend,0.19942296999999998,0.0,False
DOGEUSDT,1754252100000,uptrend,0.19942296999999998,0.0,False
DOGEUSDT,1754253000000,uptrend,0.19942296999999998,0.0,False
DOGEUSDT,1754257500000,downtrend,0.19891846,0.0,False
DOGEUSDT,1754258400000,downtrend,0.19891846,0.0,False
DOGEUSDT,1754259300000,downtrend,0.19891846,0.0,False
DOGEUSDT,1754260200000,downtrend,0.19891846,0.0,False
DOGEUSDT,1754261100000,downtrend,0.19891846,0.0,False
DOGEUSDT,1754262000000,downtrend,0.19891846,0.0,False
DOGEUSDT,1754262900000,downtrend,0.19891846,0.0,False
DOGEUSDT,1754263800000,downtrend,0.19887933,0.0,False
DOGEUSDT,1754264700000,downtrend,0.19887933,0.0,False
DOGEUSDT,1754265600000,downtrend,0.19887933,0.0,False
DOGEUSDT,1754266500000,downtrend,0.19887933,0.0,False
DOGEUSDT,1754267400000,downtrend,0.19887933,0.0,False
DOGEUSDT,1754268300000,downtrend,0.19887933,0.0,False
DOGEUSDT,1754269200000,downtrend,0.19887933,0.0,False
DOGEUSDT,1754272800000,uptrend,0.20099873000000001,0.0,False
DOGEUSDT,1754273700000,uptrend,0.20099873000000001,0.0,False
DOGEUSDT,1754274600000,uptrend,0.20099873000000001,0.0,False
DOGEUSDT,1754275500000,uptrend,0.20099873000000001,0.0,False
DOGEUSDT,1754276400000,uptrend,0.20099873000000001,0.0,False
DOGEUSDT,1754277300000,uptrend,0.20162936,0.0,False
DOGEUSDT,1754278200000,uptrend,0.20162936,0.0,False
DOGEUSDT,1754279100000,uptrend,0.20162936,0.0,False
DOGEUSDT,1754280000000,uptrend,0.20162936,0.0,False
DOGEUSDT,1754290800000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754291700000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754292600000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754293500000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754294400000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754295300000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754296200000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754297100000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754298000000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754298900000,downtrend,0.20103853,0.0,False
DOGEUSDT,1754310600000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754311500000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754312400000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754313300000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754314200000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754315100000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754316000000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754316900000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754317800000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754318700000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754319600000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754320500000,uptrend,0.20238420000000001,0.0,False
DOGEUSDT,1754321400000,uptrend,0.20363077,0.0,False
DOGEUSDT,1754322300000,uptrend,0.20363077,0.0,False
DOGEUSDT,1754323200000,uptrend,0.20363077,0.0,False
DOGEUSDT,1754324100000,uptrend,0.20363077,0.0,False
DOGEUSDT,1754325000000,uptrend,0.20363077,0.0,False
DOGEUSDT,1754325900000,uptrend,0.20363077,0.0,False
DOGEUSDT,1754326800000,uptrend,0.20485234000000002,0.0,False
DOGEUSDT,1754327700000,uptrend,0.20485234000000002,0.0,False
DOGEUSDT,1754328600000,uptrend,0.20485234000000002,0.0,False
DOGEUSDT,1754329500000,uptrend,0.20485234000000002,0.0,False
DOGEUSDT,1754330400000,uptrend,0.20485234000000002,0.0,False
DOGEUSDT,1754331300000,uptrend,0.20485234000000002,0.0,False
DOGEUSDT,1754332200000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754333100000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754334000000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754334900000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754335800000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754336700000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754337600000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754338500000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754339400000,uptrend,0.20682561,0.0,False
DOGEUSDT,1754340300000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754341200000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754342100000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754343000000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754343900000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754344800000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754345700000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754346600000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754347500000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754348400000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754349300000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754350200000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754351100000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754352000000,uptrend,0.20727543,0.0,False
DOGEUSDT,1754352900000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754353800000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754354700000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754355600000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754356500000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754357400000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754358300000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754359200000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754360100000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754361000000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754361900000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754362800000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754363700000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754364600000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754365500000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754366400000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754367300000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754368200000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754369100000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754370000000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754370900000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754371800000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754372700000,uptrend,0.20808598,0.0,False
DOGEUSDT,1754373600000,uptrend,0.20878717000000002,0.0,False
DOGEUSDT,1754374500000,uptrend,0.20878717000000002,0.0,False
DOGEUSDT,1754375400000,uptrend,0.20878717000000002,0.0,False
DOGEUSDT,1754376300000,uptrend,0.20878717000000002,0.0,False
DOGEUSDT,1754377200000,uptrend,0.20878717000000002,0.0,False
DOGEUSDT,1754378100000,uptrend,0.20878717000000002,0.0,False
ADAUSDT,1754215200000,uptrend,0.7198465000000001,0.0,False
ADAUSDT,1754216100000,uptrend,0.7198465000000001,0.0,False
ADAUSDT,1754217000000,uptrend,0.7236832,0.0,False
ADAUSDT,1754217900000,uptrend,0.7236832,0.0,False
ADAUSDT,1754218800000,uptrend,0.7236832,0.0,False
ADAUSDT,1754219700000,uptrend,0.7236832,0.0,False
ADAUSDT,1754220600000,uptrend,0.7236832,0.0,False
ADAUSDT,1754221500000,uptrend,0.7236832,0.0,False
ADAUSDT,1754222400000,uptrend,0.7236832,0.0,False
ADAUSDT,1754223300000,uptrend,0.7256396999999999,0.0,False
ADAUSDT,1754235000000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754235900000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754236800000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754237700000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754238600000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754239500000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754240400000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754241300000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754242200000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754243100000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754244000000,downtrend,0.7215013000000001,0.0,False
ADAUSDT,1754250300000,uptrend,0.7263012,0.0,False
ADAUSDT,1754251200000,uptrend,0.7263012,0.0,False
ADAUSDT,1754252100000,uptrend,0.7263012,0.0,False
ADAUSDT,1754253000000,uptrend,0.7263012,0.0,False
ADAUSDT,1754253900000,uptrend,0.7263012,0.0,False
ADAUSDT,1754254800000,uptrend,0.7263012,0.0,False
ADAUSDT,1754255700000,uptrend,0.7263012,0.0,False
ADAUSDT,1754277300000,uptrend,0.7374023999999999,0.0,False
ADAUSDT,1754278200000,uptrend,0.7374023999999999,0.0,False
ADAUSDT,1754279100000,uptrend,0.7374023999999999,0.0,False
ADAUSDT,1754280000000,uptrend,0.7374023999999999,0.0,False
ADAUSDT,1754292600000,downtrend,0.7344951,0.0,False
ADAUSDT,1754293500000,downtrend,0.7344951,0.0,False
ADAUSDT,1754294400000,downtrend,0.7344951,0.0,False
ADAUSDT,1754295300000,downtrend,0.7344951,0.0,False
ADAUSDT,1754296200000,downtrend,0.7344951,0.0,False
ADAUSDT,1754297100000,downtrend,0.7344951,0.0,False
ADAUSDT,1754298000000,downtrend,0.7344951,0.0,False
ADAUSDT,1754306100000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754307000000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754307900000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754308800000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754309700000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754310600000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754311500000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754312400000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754313300000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754314200000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754315100000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754316000000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754316900000,uptrend,0.7393837999999999,0.0,False
ADAUSDT,1754317800000,uptrend,0.7400453,0.0,False
ADAUSDT,1754318700000,uptrend,0.7400453,0.0,False
ADAUSDT,1754319600000,uptrend,0.7400453,0.0,False
ADAUSDT,1754320500000,uptrend,0.7400453,0.0,False
ADAUSDT,1754321400000,uptrend,0.7466974,0.0,False
ADAUSDT,1754322300000,uptrend,0.7466974,0.0,False
ADAUSDT,1754323200000,uptrend,0.7466974,0.0,False
ADAUSDT,1754324100000,uptrend,0.7466974,0.0,False
ADAUSDT,1754325000000,uptrend,0.7466974,0.0,False
ADAUSDT,1754325900000,uptrend,0.7466974,0.0,False
ADAUSDT,1754326800000,uptrend,0.7492111,0.0,False
ADAUSDT,1754327700000,uptrend,0.7492111,0.0,False
ADAUSDT,1754328600000,uptrend,0.7492111,0.0,False
ADAUSDT,1754329500000,uptrend,0.7492111,0.0,False
ADAUSDT,1754330400000,uptrend,0.7492111,0.0,False
ADAUSDT,1754331300000,uptrend,0.7492111,0.0,False
ADAUSDT,1754332200000,uptrend,0.7515589,0.0,False
ADAUSDT,1754333100000,uptrend,0.7515589,0.0,False
ADAUSDT,1754334000000,uptrend,0.7515589,0.0,False
ADAUSDT,1754334900000,uptrend,0.7515589,0.0,False
ADAUSDT,1754335800000,uptrend,0.7515589,0.0,False
ADAUSDT,1754336700000,uptrend,0.7515589,0.0,False
ADAUSDT,1754337600000,uptrend,0.7515589,0.0,False
ADAUSDT,1754338500000,uptrend,0.7515589,0.0,False
ADAUSDT,1754339400000,uptrend,0.7515589,0.0,False
ADAUSDT,1754352900000,downtrend,0.7486765,0.0,False
ADAUSDT,1754353800000,downtrend,0.7486765,0.0,False
ADAUSDT,1754354700000,downtrend,0.7486765,0.0,False
ADAUSDT,1754355600000,downtrend,0.7486765,0.0,False
ADAUSDT,1754360100000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754361000000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754361900000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754362800000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754363700000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754364600000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754365500000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754366400000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754367300000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754368200000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754369100000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754370000000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754370900000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754371800000,uptrend,0.7563074000000001,0.0,False
ADAUSDT,1754379000000,downtrend,0.747787,0.0,False
ADAUSDT,1754379900000,downtrend,0.747787,0.0,False
ADAUSDT,1754380800000,downtrend,0.747787,0.0,False
ADAUSDT,1754381700000,downtrend,0.747787,0.0,False
ADAUSDT,1754382600000,downtrend,0.747787,0.0,False
ADAUSDT,1754383500000,downtrend,0.747787,0.0,False
XLMUSDT,1754215200000,uptrend,0.3784012,0.0,False
XLMUSDT,1754216100000,uptrend,0.3784012,0.0,False
XLMUSDT,1754217000000,uptrend,0.3784012,0.0,False
XLMUSDT,1754217900000,uptrend,0.3784012,0.0,False
XLMUSDT,1754218800000,uptrend,0.3784012,0.0,False
